track_name,element,album,lyrics,line
Take Her to the Moon,Chorus,Double Dare,I wanna make my way into your kiss,55
Take Her to the Moon,Chorus,Double Dare,I wanna live inside your mind,56
Take Her to the Moon,Chorus,Double Dare,Next to your favorite songs,57
Take Her to the Moon,Chorus,Double Dare,I won't slow my pace until you walk away,58
Take Her to the Moon,Chorus,Double Dare,I wanna lose my mood inside a late night phone call with you,59
Take Her to the Moon,Outro,Double Dare,Oh woah oh oh oh,60
Take Her to the Moon,Outro,Double Dare,Feeling my love mood,61
Take Her to the Moon,Outro,Double Dare,Oh woah oh oh oh (Can you really get lost in heaven?),62
Take Her to the Moon,Outro,Double Dare,Oh woah oh oh oh,63
Take Her to the Moon,Outro,Double Dare,With you (But can you really get lost in heaven?),64
Take Her to the Moon,Outro,Double Dare,But can you really get lost in heaven?,65
Made in America,Verse 1,Double Dare,We're spiritual when we wanna be,1
Made in America,Verse 1,Double Dare,We're online just in time to see:,2
Made in America,Verse 1,Double Dare,The highlights from these low-lives,3
Made in America,Verse 1,Double Dare,Counting back down from showtime,4
Made in America,Verse 1,Double Dare,And selling you a filtered frame,5
Made in America,Chorus,Double Dare,"We, we're made in America",6
Made in America,Chorus,Double Dare,We're classic hysteria,7
Made in America,Chorus,Double Dare,"We're culture clashing, hazard smashing",8
Made in America,Chorus,Double Dare,Maybe someone's,9
Made in America,Chorus,Double Dare,"We, we're made in America",10
Made in America,Chorus,Double Dare,We're fucked and don't care at all,11
Made in America,Chorus,Double Dare,"Aesthetically, yeah, we're so pleasing",12
Made in America,Chorus,Double Dare,Maybe someone's,13
Made in America,Verse 2,Double Dare,"We're justice warriors when we're bored, you see?",14
Made in America,Verse 2,Double Dare,Buying bracelets and then channeling,15
Made in America,Verse 2,Double Dare,It's basically tradition,16
Made in America,Verse 2,Double Dare,To lust for what you're missing,17
Made in America,Verse 2,Double Dare,They're selling you a touched up name,18
Made in America,Chorus,Double Dare,"We, we're made in America",19
Made in America,Chorus,Double Dare,We're classic hysteria,20
Made in America,Chorus,Double Dare,"We're culture clashing, hazard smashing",21
Made in America,Chorus,Double Dare,Maybe someone's,22
Made in America,Chorus,Double Dare,"We, we're made in America",23
Made in America,Chorus,Double Dare,We're fucked and don't care at all,24
Made in America,Chorus,Double Dare,"Aesthetically, yeah, we're so pleasing",25
Made in America,Chorus,Double Dare,Maybe someone's,26
Made in America,Chorus,Double Dare,"We, we're made in America",27
Made in America,Chorus,Double Dare,We're classic hysteria,28
Made in America,Chorus,Double Dare,"We're culture clashing, hazard smashing",29
Made in America,Chorus,Double Dare,Maybe someone's,30
Made in America,Chorus,Double Dare,"We, we're made in America",31
Made in America,Chorus,Double Dare,We're fucked and don't care at all,32
Made in America,Chorus,Double Dare,"Aesthetically, yeah, we're so pleasing",33
Made in America,Chorus,Double Dare,Maybe someone's,34
Made in America,Chorus,Double Dare,You might also like,35
Made in America,Bridge,Double Dare,We expect everything,36
Made in America,Bridge,Double Dare,And expect nothing less,37
Made in America,Bridge,Double Dare,We expect everything,38
Made in America,Bridge,Double Dare,And expect nothing less,39
Made in America,Bridge,Double Dare,We expect everything,40
Made in America,Bridge,Double Dare,And expect nothing less,41
Made in America,Bridge,Double Dare,We expect everything,42
Made in America,Bridge,Double Dare,And expect nothing less,43
Made in America,Chorus,Double Dare,"We, we're made in America",44
Made in America,Chorus,Double Dare,We're classic hysteria,45
Made in America,Chorus,Double Dare,"We're culture clashing, hazard smashing",46
Made in America,Chorus,Double Dare,Maybe someone's,47
Made in America,Chorus,Double Dare,"We, we're made in America",48
Made in America,Chorus,Double Dare,We're fucked and don't care at all,49
Made in America,Chorus,Double Dare,"Aesthetically, yeah, we're so pleasing",50
Made in America,Chorus,Double Dare,Maybe someone's,51
Made in America,Chorus,Double Dare,"We, we're made in America",52
Made in America,Chorus,Double Dare,We're classic hysteria,53
Made in America,Chorus,Double Dare,"We're culture clashing, hazard smashing",54
Made in America,Chorus,Double Dare,Maybe someone's,55
Made in America,Chorus,Double Dare,"We, we're made in America",56
Made in America,Chorus,Double Dare,We're fucked and don't care at all,57
Made in America,Chorus,Double Dare,"Aesthetically, yeah, we're so pleasing",58
Made in America,Chorus,Double Dare,Maybe someone's,59
Made in America,Outro,Double Dare,"We, we're made in America",60
Made in America,Outro,Double Dare,Conveniently spiritual,61
Made in America,Outro,Double Dare,We're culture vultures picking from,62
Made in America,Outro,Double Dare,The honest pieces,63
Made in America,Outro,Double Dare,"We, we're made in America",64
Made in America,Outro,Double Dare,We're fucked and don't care at all,65
Made in America,Outro,Double Dare,We're fucked and don't care at all,66
Dizzy,Verse 1,Double Dare,If I could I'd trade my heart for a second brain,1
Dizzy,Verse 1,Double Dare,I wish I was as brave as my last name suggests,2
Dizzy,Verse 1,Double Dare,I wanna pour my feelings down the drain,3
Dizzy,Verse 1,Double Dare,But I'll just take another sip until my eyes drip,4
Dizzy,Verse 1,Double Dare,"""Stay the same.""",5
Dizzy,Pre-Chorus,Double Dare,I don't wanna talk about it,6
Dizzy,Pre-Chorus,Double Dare,I don't wanna think about it,7
Dizzy,Pre-Chorus,Double Dare,Because the last time that,8
Dizzy,Pre-Chorus,Double Dare,I had these thoughts,9
Dizzy,Pre-Chorus,Double Dare,I just kept going on about it,10
Dizzy,Pre-Chorus,Double Dare,I don't wanna talk about it,11
Dizzy,Pre-Chorus,Double Dare,"I don't wanna think I've got it, because",12
Dizzy,Pre-Chorus,Double Dare,And the worst part of it is,13
Dizzy,Chorus,Double Dare,That I don't hear from my friends anymore,14
Dizzy,Chorus,Double Dare,"Yeah, everything slows down my 24",15
Dizzy,Chorus,Double Dare,The size of my bad thoughts broke down my door,16
Dizzy,Chorus,Double Dare,And everything slows down,17
Dizzy,Chorus,Double Dare,"Yeah, everything slows down",18
Dizzy,Verse 2,Double Dare,Daylight savings gives me time to think,19
Dizzy,Verse 2,Double Dare,Which is the last thing that I want since I don't drink,20
Dizzy,Verse 2,Double Dare,So I can't numb my feelings to avoid my thoughts,21
Dizzy,Verse 2,Double Dare,That climb to the back of my head tying my veins in knots,22
Dizzy,Verse 2,Double Dare,You might also like,23
Dizzy,Pre-Chorus,Double Dare,I don't wanna talk about it,24
Dizzy,Pre-Chorus,Double Dare,I don't wanna think about it,25
Dizzy,Pre-Chorus,Double Dare,Because the last time that,26
Dizzy,Pre-Chorus,Double Dare,I had these thoughts,27
Dizzy,Pre-Chorus,Double Dare,I just kept going on about it,28
Dizzy,Pre-Chorus,Double Dare,I don't wanna talk about it,29
Dizzy,Pre-Chorus,Double Dare,"I don't wanna think about it, because",30
Dizzy,Pre-Chorus,Double Dare,And the worst part of it is,31
Dizzy,Chorus,Double Dare,That I don't hear from my friends anymore,32
Dizzy,Chorus,Double Dare,"Yeah, everything slows down my 24",33
Dizzy,Chorus,Double Dare,The size of my bad thoughts broke down my door,34
Dizzy,Chorus,Double Dare,And everything slows down,35
Dizzy,Chorus,Double Dare,"Yeah, everything slows down",36
Dizzy,Chorus,Double Dare,And I don't hear from my friends anymore,37
Dizzy,Chorus,Double Dare,"Yeah, everything slows down my 24",38
Dizzy,Chorus,Double Dare,The size of my bad thoughts broke down my door,39
Dizzy,Chorus,Double Dare,And everything slows down,40
Dizzy,Chorus,Double Dare,"Yeah, everything slows down",41
Dizzy,Chorus,Double Dare,That I don't hear from my friends anymore,42
Dizzy,Chorus,Double Dare,"Yeah, everything slows down my 24",43
Dizzy,Chorus,Double Dare,The size of my bad thoughts broke down my door,44
Dizzy,Chorus,Double Dare,And everything slows down,45
Dizzy,Chorus,Double Dare,"Yeah, everything slows down",46
Dizzy,Chorus,Double Dare,And I don't hear from my friends anymore,47
Dizzy,Chorus,Double Dare,"Yeah, everything slows down by 24",48
Dizzy,Chorus,Double Dare,The size of my bad thoughts broke down my door,49
Dizzy,Chorus,Double Dare,And everything slows down,50
Dizzy,Chorus,Double Dare,"Yeah, everything slows down",51
Dizzy,Outro,Double Dare,I don't hear from my friends anymore,52
Dizzy,Outro,Double Dare,"Yeah, everything slows down, down, down, down",53
Dizzy,Outro,Double Dare,"Yeah, everything slows down",54
Powerless,Verse 1,Double Dare,I really wouldn't mind a 20 hour drive,1
Powerless,Verse 1,Double Dare,"With you on the other end, filling up my tired head",2
Powerless,Verse 1,Double Dare,Tell me all my favorite things you've said before,3
Powerless,Verse 1,Double Dare,You know I'd make the time,4
Powerless,Verse 1,Double Dare,I'm just waiting on your green light,5
Powerless,Verse 1,Double Dare,"Yeah, I'll be at your porch by this time tomorrow",6
Powerless,Verse 1,Double Dare,"'Cause I'm almost not fine, but I'd never let you know",7
Powerless,Pre-Chorus,Double Dare,'Cause your moonlit backseat always leaves me,8
Powerless,Pre-Chorus,Double Dare,Somewhere inside the softest part of my mind,9
Powerless,Pre-Chorus,Double Dare,And keeps me,10
Powerless,Chorus,Double Dare,Powerless tonight,11
Powerless,Chorus,Double Dare,All I am is losing track of time,12
Powerless,Chorus,Double Dare,"Tell me why, oh, oh",13
Powerless,Chorus,Double Dare,You're the only one that makes me,14
Powerless,Chorus,Double Dare,Powerless tonight,15
Powerless,Chorus,Double Dare,All I am is losing track of time,16
Powerless,Chorus,Double Dare,"Tell me why, oh, oh",17
Powerless,Chorus,Double Dare,You never really missed me back,18
Powerless,Verse 2,Double Dare,I really wouldn't mind my fear of taking flights,19
Powerless,Verse 2,Double Dare,"With you on the other side, lifting up my tired eyes",20
Powerless,Verse 2,Double Dare,Tell me something new you haven't told before,21
Powerless,Verse 2,Double Dare,"Let's meet in Anaheim, I'm sick of waiting for the ""right time""",22
Powerless,Verse 2,Double Dare,'Cause I'll be out of Texas by this time tomorrow,23
Powerless,Verse 2,Double Dare,Distance makes the heart grow fonder,24
Powerless,Verse 2,Double Dare,But I've found her,25
Powerless,Verse 2,Double Dare,You might also like,26
Powerless,Pre-Chorus,Double Dare,'Cause your moonlit backseat always leaves me,27
Powerless,Pre-Chorus,Double Dare,Somewhere inside the softest part of my mind,28
Powerless,Pre-Chorus,Double Dare,And keeps me,29
Powerless,Chorus,Double Dare,Powerless tonight,30
Powerless,Chorus,Double Dare,All I am is losing track of time,31
Powerless,Chorus,Double Dare,"Tell me why, oh, oh",32
Powerless,Chorus,Double Dare,You're the only one that makes me,33
Powerless,Chorus,Double Dare,Powerless tonight,34
Powerless,Chorus,Double Dare,All I am is losing track of time,35
Powerless,Chorus,Double Dare,"Tell me why oh, oh",36
Powerless,Chorus,Double Dare,You never really missed me back,37
Powerless,Bridge,Double Dare,I want you to need me like I need you,38
Powerless,Bridge,Double Dare,I need you to see me when I'm see-through,39
Powerless,Bridge,Double Dare,It's sad but it's true: no one's waiting for you,40
Powerless,Bridge,Double Dare,But I was thinking we could get away sometime,41
Powerless,Bridge,Double Dare,"Yeah, let's call it a date",42
Powerless,Bridge,Double Dare,And you can devastate my personal space,43
Powerless,Bridge,Double Dare,I never liked it anyway,44
Powerless,Pre-Chorus,Double Dare,'Cause your moonlit backseat always leaves me,45
Powerless,Pre-Chorus,Double Dare,Somewhere inside the softest part of my mind,46
Powerless,Pre-Chorus,Double Dare,And keeps me,47
Powerless,Chorus,Double Dare,Powerless tonight,48
Powerless,Chorus,Double Dare,All I am is losing track of time,49
Powerless,Chorus,Double Dare,"Tell me why, oh, oh",50
Powerless,Chorus,Double Dare,You're the only one that makes me,51
Powerless,Chorus,Double Dare,Powerless tonight,52
Powerless,Chorus,Double Dare,All I am is losing track of time,53
Powerless,Chorus,Double Dare,"Tell me why oh, oh",54
Powerless,Chorus,Double Dare,You never really missed me back,55
Little Violence,Verse 1,Double Dare,I'm sick of handshakes with fake ass band guys,1
Little Violence,Verse 1,Double Dare,My friends and I are mad,2
Little Violence,Verse 1,Double Dare,We're mad all the time,3
Little Violence,Verse 1,Double Dare,I've still got my bark,4
Little Violence,Verse 1,Double Dare,I've still got my bite,5
Little Violence,Verse 1,Double Dare,I ripped into you with my Black Light,6
Little Violence,Verse 1,Double Dare,These feelings that I'm feeling,7
Little Violence,Verse 1,Double Dare,Are all so conflicting,8
Little Violence,Verse 1,Double Dare,Everybody wants to be friends,9
Little Violence,Verse 1,Double Dare,(Now that's convenient.),10
Little Violence,Verse 1,Double Dare,Where were you last year,11
Little Violence,Verse 1,Double Dare,Before we hit the high gear,12
Little Violence,Verse 1,Double Dare,When nobody cared?,13
Little Violence,Pre-Chorus,Double Dare,"These copy cats are getting, getting feral now",14
Little Violence,Pre-Chorus,Double Dare,We're building sandcastles out from their ashes now,15
Little Violence,Chorus,Double Dare,"Maybe I'm, maybe I'm tired (Maybe I'm, maybe I'm tired)",16
Little Violence,Chorus,Double Dare,"Maybe I'm, maybe I'm tired (Maybe I'm, maybe I'm tired)",17
Little Violence,Verse 2,Double Dare,They say I went soft while going harder,18
Little Violence,Verse 2,Double Dare,I just shot my horizons out much farther,19
Little Violence,Verse 2,Double Dare,I still think it's dumb I need to strain when I sing,20
Little Violence,Verse 2,Double Dare,"Or else dudes won't like me 'cause ""it's just not their thing"" (Fuck you)",21
Little Violence,Verse 2,Double Dare,I wanna be a sellout just to piss y'all off,22
Little Violence,Verse 2,Double Dare,While absolutepunk's sucking off beard-punk songs,23
Little Violence,Verse 2,Double Dare,Maybe if we're lucky we'll get a review,24
Little Violence,Verse 2,Double Dare,"And if that goes well, maybe a feature too",25
Little Violence,Verse 2,Double Dare,You might also like,26
Little Violence,Pre-Chorus,Double Dare,"These copy cats are getting, getting feral now",27
Little Violence,Pre-Chorus,Double Dare,We're building sandcastles out from their ashes now,28
Little Violence,Chorus 2,Double Dare,"Maybe I'm, maybe I'm tired (Maybe I'm, maybe I'm tired)",29
Little Violence,Chorus 2,Double Dare,"Maybe I'm, maybe I'm tired (Maybe I'm, maybe I'm tired)",30
Little Violence,Chorus 2,Double Dare,"Show me your, show me your violence",31
Little Violence,Chorus 2,Double Dare,While I'm dipping my toes in the silence,32
Little Violence,Bridge,Double Dare,Sometimes when I'm writing I forget that I'm cold,33
Little Violence,Bridge,Double Dare,Until the ice runs up my hands and then I'm froze,34
Little Violence,Bridge,Double Dare,But by then it's all too late and I forget what I know,35
Little Violence,Bridge,Double Dare,Sometimes when I'm with you I remember to slow down,36
Little Violence,Bridge,Double Dare,To take a breath and let these people stay floor bound,37
Little Violence,Bridge,Double Dare,'Cause I don't need anything the way that I need you,38
Little Violence,Verse 3,Double Dare,So get the fuck back,39
Little Violence,Verse 3,Double Dare,I said I'm stealing rock back,40
Little Violence,Verse 3,Double Dare,So take off with your snapback,41
Little Violence,Verse 3,Double Dare,Before you get knocked flat,42
Little Violence,Verse 3,Double Dare,I've still got the fangs,43
Little Violence,Verse 3,Double Dare,I've still got the spite,44
Little Violence,Verse 3,Double Dare,I ripped into you with on Black Light,45
Little Violence,Verse 3,Double Dare,So get the fuck back,46
Little Violence,Verse 3,Double Dare,I said I'm stealing rock back,47
Little Violence,Verse 3,Double Dare,So take off with your snapback,48
Little Violence,Verse 3,Double Dare,Before you get knocked flat,49
Little Violence,Verse 3,Double Dare,I've still got the fangs,50
Little Violence,Verse 3,Double Dare,I've still got the spite,51
Little Violence,Verse 3,Double Dare,I ripped into you with on Black Light,52
Little Violence,Chorus 2,Double Dare,"Maybe I'm, maybe I'm tired (Maybe I'm, maybe I'm tired)",53
Little Violence,Chorus 2,Double Dare,"Maybe I'm, maybe I'm tired (Maybe I'm, maybe I'm tired)",54
Little Violence,Chorus 2,Double Dare,"Show me your, show me your violence",55
Little Violence,Chorus 2,Double Dare,While I'm dipping my toes in the silence,56
21 Questions,Verse 1,Double Dare,I wish there was a situation to be mad at,1
21 Questions,Verse 1,Double Dare,Or a person I could blame,2
21 Questions,Verse 1,Double Dare,"I've got a loud mouth, I'm pale with a ghost obsession",3
21 Questions,Verse 1,Double Dare,But behind the scenes with her I'm playing 21 Questions,4
21 Questions,Verse 1,Double Dare,There's gotta be a reason,5
21 Questions,Verse 1,Double Dare,You keep your guy in hiding,6
21 Questions,Verse 1,Double Dare,I'm becoming what I've hated,7
21 Questions,Verse 1,Double Dare,But your talk is so inviting,8
21 Questions,Pre-Chorus,Double Dare,But then what?,9
21 Questions,Pre-Chorus,Double Dare,You drop your guy and take me on,10
21 Questions,Pre-Chorus,Double Dare,It's everything I wanted,11
21 Questions,Pre-Chorus,Double Dare,But then what?,12
21 Questions,Pre-Chorus,Double Dare,Would you get tired of my time?,13
21 Questions,Chorus,Double Dare,My mood's dictated by our conversations,14
21 Questions,Chorus,Double Dare,And if you don't text I get too frustrated,15
21 Questions,Chorus,Double Dare,"I want you all to myself this time, t-t-time",16
21 Questions,Chorus,Double Dare,Conflicted looks good on me,17
21 Questions,Chorus,Double Dare,I'm trying desperately,18
21 Questions,Chorus,Double Dare,"Want you all to myself this time, t-t-time",19
21 Questions,Verse 2,Double Dare,I never have to,20
21 Questions,Verse 2,Double Dare,Carefully shape sentences,21
21 Questions,Verse 2,Double Dare,When I've got some words to say,22
21 Questions,Verse 2,Double Dare,They're falling from my mouth from the time,23
21 Questions,Verse 2,Double Dare,That they hit my brain,24
21 Questions,Verse 2,Double Dare,'Cause we built a picture made for frames,25
21 Questions,Verse 2,Double Dare,We live in chemistry away from all the wasted time and taste,26
21 Questions,Verse 2,Double Dare,You might also like,27
21 Questions,Pre-Chorus,Double Dare,But then what?,28
21 Questions,Pre-Chorus,Double Dare,You dropped your guy and took me on,29
21 Questions,Pre-Chorus,Double Dare,It's everything I wanted,30
21 Questions,Pre-Chorus,Double Dare,But then what?,31
21 Questions,Pre-Chorus,Double Dare,Would you get tired of my time?,32
21 Questions,Chorus,Double Dare,My mood's dictated by our conversations,33
21 Questions,Chorus,Double Dare,And if you don't text I get too frustrated,34
21 Questions,Chorus,Double Dare,"I want you all to myself this time, t-t-time",35
21 Questions,Chorus,Double Dare,Conflicted looks good on me,36
21 Questions,Chorus,Double Dare,I'm trying desperately,37
21 Questions,Chorus,Double Dare,"Want you all to myself this time, t-t-time",38
21 Questions,Bridge,Double Dare,We built a picture made for frames,39
21 Questions,Bridge,Double Dare,We live in chemistry away from all the wasted time and taste,40
21 Questions,Bridge,Double Dare,And it sucks to sleep,41
21 Questions,Bridge,Double Dare,'Cause you aren't talking to me,42
21 Questions,Bridge,Double Dare,I wanna give you space,43
21 Questions,Bridge,Double Dare,But the amount between us is wrecking me,44
21 Questions,Pre-Chorus 3,Double Dare,But then what?,45
21 Questions,Pre-Chorus 3,Double Dare,You dropped your guy and took me on,46
21 Questions,Pre-Chorus 3,Double Dare,It's everything I wanted,47
21 Questions,Pre-Chorus 3,Double Dare,But then what?,48
21 Questions,Pre-Chorus 3,Double Dare,Would you get tired of my time?,49
21 Questions,Pre-Chorus 3,Double Dare,'Cause then what?,50
21 Questions,Pre-Chorus 3,Double Dare,You dropped your guy and took me on,51
21 Questions,Pre-Chorus 3,Double Dare,It's everything I wanted,52
21 Questions,Pre-Chorus 3,Double Dare,But then what?,53
21 Questions,Pre-Chorus 3,Double Dare,Would you get tired of my time?,54
21 Questions,Pre-Chorus 3,Double Dare,'Cause then what?,55
21 Questions,Pre-Chorus 3,Double Dare,You dropped your guy and took me on,56
21 Questions,Pre-Chorus 3,Double Dare,It's everything I wanted,57
21 Questions,Pre-Chorus 3,Double Dare,But then what?,58
21 Questions,Pre-Chorus 3,Double Dare,Am I in his position now?,59
21 Questions,Pre-Chorus 3,Double Dare,'Cause then what?,60
21 Questions,Pre-Chorus 3,Double Dare,You dropped your guy and took me on,61
21 Questions,Pre-Chorus 3,Double Dare,It's everything I wanted,62
21 Questions,Pre-Chorus 3,Double Dare,But then what?,63
21 Questions,Pre-Chorus 3,Double Dare,Would you get tired of my time?,64
21 Questions,Chorus,Double Dare,My mood's dictated by our conversations,65
21 Questions,Chorus,Double Dare,And if you don't text I get too frustrated,66
21 Questions,Chorus,Double Dare,"I want you all to myself this time, t-t-time",67
21 Questions,Chorus,Double Dare,Conflicted looks good on me,68
21 Questions,Chorus,Double Dare,I'm trying desperately,69
21 Questions,Chorus,Double Dare,"Want you all to myself this time, t-t-time",70
21 Questions,Outro,Double Dare,I'll forget you if you need me to,71
21 Questions,Outro,Double Dare,Like nothing ever happened,72
21 Questions,Outro,Double Dare,My sun still sets without you,73
21 Questions,Outro,Double Dare,Like nothing ever happened,74
It Follows,Verse 1,Double Dare,I'll hide my life savings,1
It Follows,Verse 1,Double Dare,In my jacket pocket,2
It Follows,Verse 1,Double Dare,A simple sighting will do,3
It Follows,Verse 1,Double Dare,I've been playing,4
It Follows,Verse 1,Double Dare,The same old chords,5
It Follows,Verse 1,Double Dare,Until they start to sound out of tune,6
It Follows,Pre-Chorus,Double Dare,This city is insidious,7
It Follows,Pre-Chorus,Double Dare,I'm sitting here delirious,8
It Follows,Pre-Chorus,Double Dare,I'm not scared of anything,9
It Follows,Pre-Chorus,Double Dare,The city is insidious,10
It Follows,Pre-Chorus,Double Dare,I'm sitting here delirious,11
It Follows,Pre-Chorus,Double Dare,"I'm not scared, no I'm not",12
It Follows,Chorus,Double Dare,I think with my heart,13
It Follows,Chorus,Double Dare,And love with my head,14
It Follows,Chorus,Double Dare,Do you see the problem here?,15
It Follows,Chorus,Double Dare,You rip me to shreds,16
It Follows,Chorus,Double Dare,I think with my heart,17
It Follows,Chorus,Double Dare,You fuck with my head,18
It Follows,Chorus,Double Dare,Do you see the problem here?,19
It Follows,Chorus,Double Dare,You rip me to shreds,20
It Follows,Chorus,Double Dare,So tear into me,21
It Follows,Chorus,Double Dare,You might also like,22
It Follows,Bridge,Double Dare,Kiss me like nobody would,23
It Follows,Bridge,Double Dare,When I was 15,24
It Follows,Bridge,Double Dare,I've spent some years rewinding,25
It Follows,Bridge,Double Dare,But I'm still just me,26
It Follows,Bridge,Double Dare,Kiss me like nobody would,27
It Follows,Bridge,Double Dare,When I was 15,28
It Follows,Bridge,Double Dare,I don't invite the head rush,29
It Follows,Bridge,Double Dare,But it follows me,30
It Follows,Verse 2,Double Dare,I'll hide the things that pain me,31
It Follows,Verse 2,Double Dare,In my jacket pocket,32
It Follows,Verse 2,Double Dare,And bid the quiet adieu,33
It Follows,Verse 2,Double Dare,I've been waiting,34
It Follows,Verse 2,Double Dare,Around for nothing,35
It Follows,Verse 2,Double Dare,Killing off the 'something to do's,36
It Follows,Pre-Chorus,Double Dare,This city is insidious,37
It Follows,Pre-Chorus,Double Dare,I'm sitting here delirious,38
It Follows,Pre-Chorus,Double Dare,I'm not scared of anything,39
It Follows,Pre-Chorus,Double Dare,The city is insidious,40
It Follows,Pre-Chorus,Double Dare,I'm sitting here delirious,41
It Follows,Pre-Chorus,Double Dare,Have you found someone new?,42
It Follows,Chorus,Double Dare,I think with my heart,43
It Follows,Chorus,Double Dare,And love with my head,44
It Follows,Chorus,Double Dare,Do you see the problem here?,45
It Follows,Chorus,Double Dare,You rip me to shreds,46
It Follows,Chorus,Double Dare,I think with my heart,47
It Follows,Chorus,Double Dare,You fuck with my head,48
It Follows,Chorus,Double Dare,Do you see the problem here?,49
It Follows,Chorus,Double Dare,You rip me to shreds,50
It Follows,Chorus,Double Dare,So tear into my heart,51
It Follows,Chorus,Double Dare,And love with my head,52
It Follows,Chorus,Double Dare,Do you see the problem here?,53
It Follows,Chorus,Double Dare,You rip me to shreds,54
It Follows,Chorus,Double Dare,I think with my heart,55
It Follows,Chorus,Double Dare,You fuck with my head,56
It Follows,Chorus,Double Dare,Do you see the problem here?,57
It Follows,Chorus,Double Dare,You rip me to shreds,58
It Follows,Chorus,Double Dare,So tear into me,59
It Follows,Bridge,Double Dare,Kiss me like nobody would,60
It Follows,Bridge,Double Dare,When I was 15,61
It Follows,Bridge,Double Dare,I've spent some years rewinding,62
It Follows,Bridge,Double Dare,But I'm still just me,63
It Follows,Bridge,Double Dare,Kiss me like nobody would,64
It Follows,Bridge,Double Dare,When I was 15,65
It Follows,Bridge,Double Dare,I don't invite the head rush,66
It Follows,Bridge,Double Dare,But it follows me,67
It Follows,Bridge,Double Dare,Kiss me like nobody would,68
It Follows,Bridge,Double Dare,When I was 15,69
It Follows,Bridge,Double Dare,I'm tired of the waiting,70
It Follows,Bridge,Double Dare,And the wondering,71
It Follows,Bridge,Double Dare,If I could find my something,72
It Follows,Bridge,Double Dare,To burn out these feelings,73
It Follows,Bridge,Double Dare,I'd cut them out completely,74
It Follows,Bridge,Double Dare,And I'd stop this reeling,75
It Follows,Chorus,Double Dare,I think with my heart,76
It Follows,Chorus,Double Dare,And love with my head,77
It Follows,Chorus,Double Dare,Do you see the problem here?,78
It Follows,Chorus,Double Dare,You rip me to shreds,79
It Follows,Chorus,Double Dare,I think with my heart,80
It Follows,Chorus,Double Dare,You fuck with my head,81
It Follows,Chorus,Double Dare,Do you see the problem here?,82
It Follows,Chorus,Double Dare,You rip me to shreds,83
It Follows,Chorus,Double Dare,So tear into my heart,84
It Follows,Chorus,Double Dare,And love with my head,85
It Follows,Chorus,Double Dare,Do you see the problem here?,86
It Follows,Chorus,Double Dare,You rip me to shreds,87
It Follows,Chorus,Double Dare,I've fallen apart,88
It Follows,Chorus,Double Dare,I'm missing your breath,89
It Follows,Chorus,Double Dare,Can we stand to break,90
It Follows,Chorus,Double Dare,The fingers pointing the blame,91
It Follows,Chorus,Double Dare,Or will they always follow me?,92
It Follows,Chorus,Double Dare,I've fallen apart,93
It Follows,Chorus,Double Dare,I'm missing your breath,94
It Follows,Chorus,Double Dare,Can we stand to break,95
It Follows,Chorus,Double Dare,The fingers pointing the blame,96
It Follows,Chorus,Double Dare,Or will they always follow me?,97
Plum Island,Verse 1,Double Dare,I wanna live life with heavy '11 vibes,1
Plum Island,Verse 1,Double Dare,We didn't have approval before label signs,2
Plum Island,Verse 1,Double Dare,Multiple times,3
Plum Island,Verse 1,Double Dare,I can't wait for the complaints,4
Plum Island,Verse 1,Double Dare,About cut vocals and pop,5
Plum Island,Verse 1,Double Dare,'Cause y'all are stuck in the past,6
Plum Island,Verse 1,Double Dare,And I've got a crystal ball,7
Plum Island,Verse 1,Double Dare,"""Nobody wants to hear you cry about your breakup, so drop it.""",8
Plum Island,Verse 1,Double Dare,"Well, that's fine too because I'm fucking sick of talking about it",9
Plum Island,Verse 1,Double Dare,"Let's talk about shows and ghosts and shows and clothes designs and shows and shows... (Okay, I think you might be right)",10
Plum Island,Pre-Chorus,Double Dare,"See, I'm like you without good moods and",11
Plum Island,Pre-Chorus,Double Dare,My cave's my room where I'll cave too,12
Plum Island,Pre-Chorus,Double Dare,"Yeah, I'm like you without good moods",13
Plum Island,Pre-Chorus,Double Dare,And you'll be sorry when you come to,14
Plum Island,Drop,Double Dare,Lose your mind,15
Plum Island,Verse 2,Double Dare,I treat walking the plank,16
Plum Island,Verse 2,Double Dare,Like I'm jumping off a diving board,17
Plum Island,Verse 2,Double Dare,Listening to The Latest Plague,18
Plum Island,Verse 2,Double Dare,I breathe nostalgia until I'm bored,19
Plum Island,Verse 2,Double Dare,I can't just give a love song,20
Plum Island,Verse 2,Double Dare,Without a bitter aftertaste,21
Plum Island,Verse 2,Double Dare,I'm afraid to dive headfirst,22
Plum Island,Verse 2,Double Dare,And crack my brain out of it's cage,23
Plum Island,Verse 2,Double Dare,It's harder than it should be,24
Plum Island,Verse 2,Double Dare,For me to be straightforward,25
Plum Island,Verse 2,Double Dare,Like even when I did,26
Plum Island,Verse 2,Double Dare,I couldn't tell her I adored her,27
Plum Island,Verse 2,Double Dare,Which I know is messed up,28
Plum Island,Verse 2,Double Dare,And I know I messed up,29
Plum Island,Verse 2,Double Dare,But at least I 'fessed up,30
Plum Island,Verse 2,Double Dare,Now of course it's too late,31
Plum Island,Verse 2,Double Dare,You might also like,32
Plum Island,Pre-Chorus,Double Dare,"See, I'm like you without good moods and",33
Plum Island,Pre-Chorus,Double Dare,My cave's my room where I'll cave too,34
