track_name,element,album,lyrics,line
You,Verse 1,Pablo Honey,You are the sun and moon and stars are you,1
You,Verse 1,Pablo Honey,And I could never run away from you,2
You,Verse 2,Pablo Honey,You try at working out chaotic things,3
You,Verse 2,Pablo Honey,"And why should I believe myself, not you?",4
You,Verse 3,Pablo Honey,It's like the world is gonna end so soon,5
You,Verse 3,Pablo Honey,And why should I believe myself?,6
You,Verse 3,Pablo Honey,My–,7
You,Outro,Pablo Honey,"You, me and everything",8
You,Outro,Pablo Honey,Caught in the fire,9
You,Outro,Pablo Honey,I can see me drowning,10
You,Outro,Pablo Honey,Caught in the fire,11
You,Outro,Pablo Honey,"You, me and everything",12
You,Outro,Pablo Honey,Caught in the fire,13
You,Outro,Pablo Honey,I can see me drowning,14
You,Outro,Pablo Honey,Caught in the fireYou might also like,15
Creep,Verse 1,Pablo Honey,When you were here before,1
Creep,Verse 1,Pablo Honey,Couldn't look you in the eye,2
Creep,Verse 1,Pablo Honey,You're just like an angel,3
Creep,Verse 1,Pablo Honey,Your skin makes me cry,4
Creep,Verse 1,Pablo Honey,You float like a feather,5
Creep,Verse 1,Pablo Honey,In a beautiful world,6
Creep,Verse 1,Pablo Honey,I wish I was special,7
Creep,Verse 1,Pablo Honey,You're so fuckin' special,8
Creep,Chorus,Pablo Honey,"But I'm a creep, I'm a weirdo",9
Creep,Chorus,Pablo Honey,What the hell am I doing here?,10
Creep,Chorus,Pablo Honey,I don't belong here,11
Creep,Verse 2,Pablo Honey,I don't care if it hurts,12
Creep,Verse 2,Pablo Honey,I wanna have control,13
Creep,Verse 2,Pablo Honey,I want a perfect body,14
Creep,Verse 2,Pablo Honey,I want a perfect soul,15
Creep,Verse 2,Pablo Honey,I want you to notice,16
Creep,Verse 2,Pablo Honey,When I'm not around,17
Creep,Verse 2,Pablo Honey,You're so fuckin' special,18
Creep,Verse 2,Pablo Honey,I wish I was special,19
Creep,Chorus,Pablo Honey,"But I'm a creep, I'm a weirdo",20
Creep,Chorus,Pablo Honey,What the hell am I doing here?,21
Creep,Chorus,Pablo Honey,I don't belong here,22
Creep,Chorus,Pablo Honey,"Oh-oh, oh-oh",23
Creep,Chorus,Pablo Honey,You might also like,24
Creep,Bridge,Pablo Honey,She's running out the door,25
Creep,Bridge,Pablo Honey,She's running,26
Creep,Bridge,Pablo Honey,"She run, run, run, run",27
Creep,Bridge,Pablo Honey,Run,28
Creep,Outro,Pablo Honey,Whatever makes you happy,29
Creep,Outro,Pablo Honey,Whatever you want,30
Creep,Outro,Pablo Honey,You're so fuckin' special,31
Creep,Outro,Pablo Honey,I wish I was special,32
Creep,Outro,Pablo Honey,"But I'm a creep, I'm a weirdo",33
Creep,Outro,Pablo Honey,What the hell am I doing here?,34
Creep,Outro,Pablo Honey,I don't belong here,35
Creep,Outro,Pablo Honey,I don't belong here,36
How Do You?,Verse 1,Pablo Honey,He's bitter and twisted,1
How Do You?,Verse 1,Pablo Honey,He knows what he wants,2
How Do You?,Verse 1,Pablo Honey,He wants to be loved and,3
How Do You?,Verse 1,Pablo Honey,He wants to belong,4
How Do You?,Verse 1,Pablo Honey,He wants us to listen,5
How Do You?,Verse 1,Pablo Honey,He wants us to weep,6
How Do You?,Verse 1,Pablo Honey,And he was a stupid baby who turned into a powerful freak,7
How Do You?,Chorus,Pablo Honey,But how do you?,8
How Do You?,Chorus,Pablo Honey,How do you?,9
How Do You?,Chorus,Pablo Honey,How do you?,10
How Do You?,Verse 2,Pablo Honey,He lives with his mother,11
How Do You?,Verse 2,Pablo Honey,But we show him respect,12
How Do You?,Verse 2,Pablo Honey,He's a dangerous bigot,13
How Do You?,Verse 2,Pablo Honey,But we always forget,14
How Do You?,Verse 2,Pablo Honey,And he's just like his daddy,15
How Do You?,Verse 2,Pablo Honey,'Cause he cheats on his friends,16
How Do You?,Verse 2,Pablo Honey,And he steals and he bullies,17
How Do You?,Verse 2,Pablo Honey,Anyway that he can,18
How Do You?,Chorus,Pablo Honey,But how do you?,19
How Do You?,Chorus,Pablo Honey,How do you?,20
How Do You?,Chorus,Pablo Honey,How do you?You might also like,21
Stop Whispering,Verse 1,Pablo Honey,And the wise man said I don't want to hear your voice,1
Stop Whispering,Verse 1,Pablo Honey,And the thin man said I don't want to hear your voice,2
Stop Whispering,Verse 1,Pablo Honey,And they're cursing me and they won't let me be,3
Stop Whispering,Verse 1,Pablo Honey,And there's nothing to say and there's nothing to do,4
Stop Whispering,Chorus,Pablo Honey,"Stop whispering, start shouting",5
Stop Whispering,Chorus,Pablo Honey,"Stop whispering, start shouting",6
Stop Whispering,Verse 2,Pablo Honey,And my mother said we spit on your son some more,7
Stop Whispering,Verse 2,Pablo Honey,And the buildings say we spit on your face some more,8
Stop Whispering,Verse 2,Pablo Honey,And the feeling is that there's something wrong,9
Stop Whispering,Verse 2,Pablo Honey,'Cause I can't find the words and I can't find the songs,10
Stop Whispering,Chorus,Pablo Honey,"Stop whispering, start shouting",11
Stop Whispering,Chorus,Pablo Honey,"Stop whispering, start shouting",12
Stop Whispering,Bridge,Pablo Honey,"Dear Sir, I have a complaint",13
Stop Whispering,Bridge,Pablo Honey,"Dear Sir, I have a complaint",14
Stop Whispering,Bridge,Pablo Honey,Can't remember what it is,15
Stop Whispering,Bridge,Pablo Honey,It doesn't matter anyway,16
Stop Whispering,Bridge,Pablo Honey,It doesn't matter anyway,17
Stop Whispering,Bridge,Pablo Honey,You might also like,18
Stop Whispering,Outro,Pablo Honey,"Stop whispering, stop whispering",19
Stop Whispering,Outro,Pablo Honey,"Stop whispering, stop whispering",20
Stop Whispering,Outro,Pablo Honey,"Stop, stop",21
Thinking About You,Verse 1,Pablo Honey,Been thinking about you,1
Thinking About You,Verse 1,Pablo Honey,Your records are here,2
Thinking About You,Verse 1,Pablo Honey,Your eyes are on my wall,3
Thinking About You,Verse 1,Pablo Honey,Your teeth are over there,4
Thinking About You,Verse 1,Pablo Honey,But I'm still no one,5
Thinking About You,Verse 1,Pablo Honey,And you're now a star,6
Thinking About You,Verse 1,Pablo Honey,What do you care?,7
Thinking About You,Verse 2,Pablo Honey,Been thinking about you,8
Thinking About You,Verse 2,Pablo Honey,And there's no rest,9
Thinking About You,Verse 2,Pablo Honey,Should I still love you?,10
Thinking About You,Verse 2,Pablo Honey,Still see you in bed?,11
Thinking About You,Verse 2,Pablo Honey,But I'm playing with myself,12
Thinking About You,Verse 2,Pablo Honey,And what do you care,13
Thinking About You,Verse 2,Pablo Honey,"When the other men are far, far better?",14
Thinking About You,Bridge,Pablo Honey,All the things you've got,15
Thinking About You,Bridge,Pablo Honey,All the things you need,16
Thinking About You,Bridge,Pablo Honey,Who bought you cigarettes?,17
Thinking About You,Bridge,Pablo Honey,"Who bribed the company to come and see you, honey?",18
Thinking About You,Verse 3,Pablo Honey,I've been thinking about you,19
Thinking About You,Verse 3,Pablo Honey,So how can you sleep?,20
Thinking About You,Verse 3,Pablo Honey,These people aren't your friends,21
Thinking About You,Verse 3,Pablo Honey,They're paid to kiss your feet,22
Thinking About You,Verse 3,Pablo Honey,They don't know what I know,23
Thinking About You,Verse 3,Pablo Honey,And why should you care,24
Thinking About You,Verse 3,Pablo Honey,When I'm not there?,25
Thinking About You,Verse 3,Pablo Honey,You might also like,26
Thinking About You,Verse 4,Pablo Honey,Been thinking about you,27
Thinking About You,Verse 4,Pablo Honey,And there's no rest,28
Thinking About You,Verse 4,Pablo Honey,Should I still love you?,29
Thinking About You,Verse 4,Pablo Honey,Still see you in bed?,30
Thinking About You,Verse 4,Pablo Honey,But I'm playing with myself,31
Thinking About You,Verse 4,Pablo Honey,And what do you care,32
Thinking About You,Verse 4,Pablo Honey,When I'm not there?,33
Thinking About You,Bridge,Pablo Honey,All the things you've got,34
Thinking About You,Bridge,Pablo Honey,That you'll never need,35
Thinking About You,Bridge,Pablo Honey,All the things you've got,36
Thinking About You,Bridge,Pablo Honey,I've bled and I bleed to please you,37
Thinking About You,Outro,Pablo Honey,Been thinking about you,38
Anyone Can Play Guitar,Verse 1,Pablo Honey,"Destiny, destiny, protect me from the world",1
Anyone Can Play Guitar,Verse 1,Pablo Honey,"Destiny, hold my hand, protect me from the world",2
Anyone Can Play Guitar,Pre-Chorus,Pablo Honey,"Here we are, with our running and confusion",3
Anyone Can Play Guitar,Pre-Chorus,Pablo Honey,And I don't see no confusion anywhere,4
Anyone Can Play Guitar,Chorus,Pablo Honey,"And if the world does turn, and if London burns",5
Anyone Can Play Guitar,Chorus,Pablo Honey,I'll be standing on the beach with my guitar,6
Anyone Can Play Guitar,Chorus,Pablo Honey,I wanna be in a band when I get to heaven,7
Anyone Can Play Guitar,Chorus,Pablo Honey,Anyone can play guitar and they won't be a nothing anymore,8
Anyone Can Play Guitar,Verse 2,Pablo Honey,Grow my hair,9
Anyone Can Play Guitar,Verse 2,Pablo Honey,"Grow my hair, I am Jim Morrison",10
Anyone Can Play Guitar,Verse 2,Pablo Honey,Grow my hair,11
Anyone Can Play Guitar,Verse 2,Pablo Honey,"I wanna be, wanna be, wanna be Jim Morrison",12
Anyone Can Play Guitar,Pre-Chorus,Pablo Honey,"Here we are, with our running and confusion",13
Anyone Can Play Guitar,Pre-Chorus,Pablo Honey,And I don't see no confusion anywhere,14
Anyone Can Play Guitar,Chorus,Pablo Honey,"And if the world does turn, and if London burns",15
Anyone Can Play Guitar,Chorus,Pablo Honey,I'll be standing on the beach with my guitar,16
Anyone Can Play Guitar,Chorus,Pablo Honey,I wanna be in a band when I get to heaven,17
Anyone Can Play Guitar,Chorus,Pablo Honey,Anyone can play guitar and they won't be a nothing anymoreYou might also like,18
Ripcord,Verse 1,Pablo Honey,Soul destroyed with clever toys for little boys,1
Ripcord,Verse 1,Pablo Honey,"It's inevitable, inevitable, it's a soul destroyed",2
Ripcord,Chorus,Pablo Honey,You're free until you drop,3
Ripcord,Chorus,Pablo Honey,You're free until you've had enough,4
Ripcord,Chorus,Pablo Honey,But you don't understand,5
Ripcord,Chorus,Pablo Honey,"You've no ripcord, no ripcord",6
Ripcord,Chorus,Pablo Honey,"No ripcord, no ripcord",7
Ripcord,Verse 2,Pablo Honey,"Aeroplane, do I mean what I mean?",8
Ripcord,Verse 2,Pablo Honey,"Oh, it's inevitable, inevitable, oh aeroplane",9
Ripcord,Chorus,Pablo Honey,A thousand miles an hour,10
Ripcord,Chorus,Pablo Honey,And politics in power,11
Ripcord,Chorus,Pablo Honey,That you don't understand,12
Ripcord,Chorus,Pablo Honey,"You've no ripcord, no ripcord",13
Ripcord,Chorus,Pablo Honey,"No ripcord, no ripcord",14
Ripcord,Chorus,Pablo Honey,Yi yi yi yi,15
Ripcord,Chorus,Pablo Honey,The answer to your prayers,16
Ripcord,Chorus,Pablo Honey,We'll drop you anywhere,17
Ripcord,Chorus,Pablo Honey,"With no ripcord, no ripcord",18
Ripcord,Chorus,Pablo Honey,"No ripcord, n-n-no ripcord",19
Ripcord,Chorus,Pablo Honey,YeahYou might also like,20
Vegetable,Verse 1,Pablo Honey,I never wanted anything but this,1
Vegetable,Verse 1,Pablo Honey,"I worked hard, tried hard",2
Vegetable,Verse 1,Pablo Honey,I ran around in domestic bliss,3
Vegetable,Verse 1,Pablo Honey,"I fought hard, died long",4
Vegetable,Pre-Chorus 1,Pablo Honey,Every time you're running out of here,5
Vegetable,Pre-Chorus 1,Pablo Honey,Every time you're running I get the fear,6
Vegetable,Verse 2,Pablo Honey,I never wanted any broken bones,7
Vegetable,Verse 2,Pablo Honey,"Scarred face, no home",8
Vegetable,Verse 2,Pablo Honey,Your words surround me and asphyxiate,9
Vegetable,Verse 2,Pablo Honey,And I burn all hate,10
Vegetable,Pre-Chorus 2,Pablo Honey,Every time you're running out on me,11
Vegetable,Pre-Chorus 2,Pablo Honey,Every time you're running I can see,12
Vegetable,Chorus,Pablo Honey,I'm not a vegetable,13
Vegetable,Chorus,Pablo Honey,I will not control myself,14
Vegetable,Chorus,Pablo Honey,I spit on the hand that feeds me,15
Vegetable,Chorus,Pablo Honey,I will not control myself,16
Vegetable,Chorus,Pablo Honey,You might also like,17
Vegetable,Bridge,Pablo Honey,"The waters spray, the waters run all over me",18
Vegetable,Bridge,Pablo Honey,"The waters spray, the waters run",19
Vegetable,Bridge,Pablo Honey,And this time you're gonna pay,20
Vegetable,Chorus,Pablo Honey,I'm not a vegetable,21
Vegetable,Chorus,Pablo Honey,I will not control myself,22
Vegetable,Chorus,Pablo Honey,I spit on the hand that feeds me,23
Vegetable,Chorus,Pablo Honey,I will not control myself,24
Prove Yourself,Verse 1,Pablo Honey,I can't afford to breathe in this town,1
Prove Yourself,Verse 1,Pablo Honey,Nowhere to sit without a gun in my hand,2
Prove Yourself,Verse 1,Pablo Honey,Hooked back up to the cathode ray,3
Prove Yourself,Pre-Chorus,Pablo Honey,"I'm better off dead, I'm better off dead",4
Prove Yourself,Pre-Chorus,Pablo Honey,I'm better off...,5
Prove Yourself,Chorus,Pablo Honey,Prove yourself,6
Prove Yourself,Chorus,Pablo Honey,Prove yourself,7
Prove Yourself,Chorus,Pablo Honey,Prove yourself,8
Prove Yourself,Verse 2,Pablo Honey,"I wanna breathe, I wanna grow",9
Prove Yourself,Verse 2,Pablo Honey,I'd say I want it but I don't know how,10
Prove Yourself,Verse 2,Pablo Honey,"I work, I bleed, I beg and pray",11
Prove Yourself,Pre-Chorus,Pablo Honey,"But I'm better off dead, I'm better off dead",12
Prove Yourself,Pre-Chorus,Pablo Honey,I'm better off...,13
Prove Yourself,Chorus,Pablo Honey,Prove yourself,14
Prove Yourself,Chorus,Pablo Honey,Prove yourself,15
Prove Yourself,Chorus,Pablo Honey,Prove yourself,16
Prove Yourself,Chorus,Pablo Honey,You might also like,17
Prove Yourself,Pre-Chorus,Pablo Honey,"I'm better off dead, I'm better off dead",18
Prove Yourself,Pre-Chorus,Pablo Honey,I'm better off...,19
Prove Yourself,Chorus,Pablo Honey,Prove yourself,20
Prove Yourself,Chorus,Pablo Honey,Prove yourself,21
Prove Yourself,Chorus,Pablo Honey,Prove yourself,22
Prove Yourself,Chorus,Pablo Honey,Prove yourself,23
Prove Yourself,Chorus,Pablo Honey,Why?,24
Prove Yourself,Chorus,Pablo Honey,Prove yourself,25
Prove Yourself,Chorus,Pablo Honey,Prove yourself,26
Prove Yourself,Chorus,Pablo Honey,Prove yourself,27
I Can’t,Verse 1,Pablo Honey,Please forget the words that I just blurted out,1
I Can’t,Verse 1,Pablo Honey,"It wasn't me, it was my strange and creeping doubt",2
I Can’t,Verse 1,Pablo Honey,It keeps rattling my cage and there's nothing in this world will keep it down,3
I Can’t,Chorus,Pablo Honey,"Even though I might, even though I try, I can't",4
I Can’t,Chorus,Pablo Honey,"Even though I might, even though I try, I can't",5
I Can’t,Verse 2,Pablo Honey,"So many things that keep, that keep me underground",6
I Can’t,Verse 2,Pablo Honey,"So many words that I, that I can never find",7
I Can’t,Verse 2,Pablo Honey,"If you give up on me now, I'll be gutted like I've never been before",8
I Can’t,Chorus,Pablo Honey,"Even though I might, even though I try, I can't",9
I Can’t,Chorus,Pablo Honey,"Even though I might, even though I try, I can't",10
I Can’t,Verse 3,Pablo Honey,"If you give up on me now, I'll be gutted like I've never been before",11
I Can’t,Chorus,Pablo Honey,"Even though I might, even though I try, I can't",12
I Can’t,Chorus,Pablo Honey,"Even though I might, even though I try, I can't",13
I Can’t,Chorus,Pablo Honey,"Even though I might, even though I try, I can't",14
I Can’t,Chorus,Pablo Honey,"Even though I might, even though I try, I can't",15
I Can’t,Chorus,Pablo Honey,You might also like,16
Lurgee,Verse 1,Pablo Honey,I feel better,1
Lurgee,Verse 1,Pablo Honey,I feel better now you've gone,2
Lurgee,Verse 1,Pablo Honey,I got better,3
Lurgee,Verse 1,Pablo Honey,"I got better, I got strong",4
Lurgee,Verse 1,Pablo Honey,I feel better,5
Lurgee,Verse 1,Pablo Honey,"I feel better, now there's nothing wrong",6
Lurgee,Verse 1,Pablo Honey,I got better,7
Lurgee,Verse 1,Pablo Honey,"I got better, I got strong",8
Lurgee,Verse 2,Pablo Honey,Tell me something,9
Lurgee,Verse 2,Pablo Honey,Tell me something I don't know,10
Lurgee,Verse 2,Pablo Honey,Tell me one thing,11
Lurgee,Verse 2,Pablo Honey,Tell me one thing and let it go,12
Lurgee,Verse 2,Pablo Honey,I got something,13
Lurgee,Verse 2,Pablo Honey,"I got something, heaven knows",14
Lurgee,Verse 2,Pablo Honey,I got something,15
Lurgee,Verse 2,Pablo Honey,I got something I don't know,16
Lurgee,Instrumental Outro,Pablo Honey,You might also like,17
Blow Out,Verse 1,Pablo Honey,In my mind,1
Blow Out,Verse 1,Pablo Honey,And nailed into my heels,2
Blow Out,Verse 1,Pablo Honey,All the time,3
Blow Out,Verse 1,Pablo Honey,Killing what I feel,4
Blow Out,Chorus,Pablo Honey,And everything I touch,5
Blow Out,Chorus,Pablo Honey,(All wrapped up in cotton wool),6
Blow Out,Chorus,Pablo Honey,(All wrapped up and sugar-coated),7
Blow Out,Chorus,Pablo Honey,Turns to stone,8
Blow Out,Chorus,Pablo Honey,And everything I touch,9
Blow Out,Chorus,Pablo Honey,(All wrapped up in cotton wool),10
Blow Out,Chorus,Pablo Honey,(All wrapped up and sugar-coated),11
Blow Out,Chorus,Pablo Honey,Turns to stone,12
Blow Out,Verse 2,Pablo Honey,I am scared,13
Blow Out,Verse 2,Pablo Honey,Just in case I blow out,14
Blow Out,Verse 2,Pablo Honey,I am glared,15
Blow Out,Verse 2,Pablo Honey,Just in case I crack out,16
Blow Out,Chorus,Pablo Honey,And everything I touch,17
Blow Out,Chorus,Pablo Honey,Turns to stone,18
Blow Out,Chorus,Pablo Honey,Everything I touch,19
Blow Out,Chorus,Pablo Honey,(All wrapped up in cotton wool),20
Blow Out,Chorus,Pablo Honey,(All wrapped up and sugar-coated),21
Blow Out,Chorus,Pablo Honey,Turns to...,22
Blow Out,Chorus,Pablo Honey,You might also like,23
Planet Telex,Verse 1,The Bends,You can force it but it will not come,1
Planet Telex,Verse 1,The Bends,You can taste it but it will not form,2
Planet Telex,Verse 1,The Bends,You can crush it but it's always here,3
Planet Telex,Verse 1,The Bends,You can crush it but it's always near,4
Planet Telex,Verse 1,The Bends,Chasing you home,5
Planet Telex,Verse 1,The Bends,Saying,6
Planet Telex,Chorus,The Bends,Everything is,7
Planet Telex,Chorus,The Bends,Broken,8
Planet Telex,Chorus,The Bends,Everyone is,9
Planet Telex,Chorus,The Bends,Broken,10
Planet Telex,Verse 2,The Bends,You can force it but it will stay stone,11
Planet Telex,Verse 2,The Bends,You can crush it as dry as a bone,12
Planet Telex,Verse 2,The Bends,You can walk it home straight from school,13
Planet Telex,Verse 2,The Bends,"You can kiss it, you can break all the rules",14
Planet Telex,Verse 2,The Bends,All of the rules,15
Planet Telex,Verse 2,The Bends,But still,16
Planet Telex,Chorus,The Bends,Everything is,17
Planet Telex,Chorus,The Bends,Broken,18
Planet Telex,Chorus,The Bends,Everyone is,19
Planet Telex,Chorus,The Bends,Broken,20
Planet Telex,Chorus,The Bends,Everyone is,21
Planet Telex,Chorus,The Bends,Everyone is broken,22
Planet Telex,Chorus,The Bends,Everyone is,23
Planet Telex,Chorus,The Bends,Everything is broken,24
Planet Telex,Chorus,The Bends,You might also like,25
Planet Telex,Outro,The Bends,Why can't you forget?,26
Planet Telex,Outro,The Bends,Why can't you forget?,27
Planet Telex,Outro,The Bends,Why can't you forget?,28
The Bends,Intro,The Bends,"(Turn it up, loud!)",1
The Bends,Intro,The Bends,(Bring it up!),2
The Bends,Verse 1,The Bends,Where do we go from here?,3
The Bends,Verse 1,The Bends,The words are coming out all weird,4
The Bends,Verse 1,The Bends,Where are you now when I need you?,5
The Bends,Verse 1,The Bends,Alone on an aeroplane,6
The Bends,Verse 1,The Bends,Falling asleep against the windowpane,7
The Bends,Verse 1,The Bends,My blood'll thicken,8
The Bends,Verse 2,The Bends,I need to wash myself again,9
The Bends,Verse 2,The Bends,To hide all the dirt and pain,10
The Bends,Verse 2,The Bends,'Cause I'd be scared that there's nothing underneath,11
The Bends,Verse 2,The Bends,And who are my real friends?,12
The Bends,Verse 2,The Bends,Have they all got the bends?,13
The Bends,Verse 2,The Bends,Am I really sinking this low?,14
The Bends,Chorus,The Bends,"My baby's got the bends, oh no",15
The Bends,Chorus,The Bends,We don't have any real friends,16
The Bends,Chorus,The Bends,"No, no, no",17
The Bends,Post-Chorus,The Bends,Just lying in a bar with my drip feed on,18
The Bends,Post-Chorus,The Bends,"Talking to my girlfriend, waiting for something to happen",19
The Bends,Post-Chorus,The Bends,"I wish it was the '60s, I wish we could be happy",20
The Bends,Post-Chorus,The Bends,"I wish, I wish, I wish that something would happen",21
The Bends,Post-Chorus,The Bends,You might also like,22
The Bends,Verse 3,The Bends,Where do we go from here?,23
The Bends,Verse 3,The Bends,The planet is a gunboat in a sea of fear,24
The Bends,Verse 3,The Bends,And where are you?,25
The Bends,Verse 3,The Bends,They brought in the CIA,26
The Bends,Verse 3,The Bends,The tanks and the whole marines,27
The Bends,Verse 3,The Bends,"To blow me away, to blow me sky high",28
The Bends,Chorus,The Bends,My baby's got the bends,29
The Bends,Chorus,The Bends,We don't have any real friends,30
The Bends,Post-Chorus,The Bends,Just lying in a bar with my drip feed on,31
The Bends,Post-Chorus,The Bends,"Talking to my girlfriend, waiting for something to happen",32
The Bends,Post-Chorus,The Bends,"I wish it was the '60s, I wish we could be happy",33
The Bends,Post-Chorus,The Bends,"I wish, I wish, I wish that something would...",34
The Bends,Bridge,The Bends,"I wanna live, breathe",35
The Bends,Bridge,The Bends,I wanna be a part of the human race,36
The Bends,Bridge,The Bends,"I wanna live, breathe",37
The Bends,Bridge,The Bends,"I wanna be a part of the human race, race, race, race",38
The Bends,Outro,The Bends,Where do we go from here?,39
The Bends,Outro,The Bends,The words are coming out all weird,40
The Bends,Outro,The Bends,Where are you now when I need you?,41
High and Dry,Verse 1,The Bends,"Two jumps in a week, I bet you",1
High and Dry,Verse 1,The Bends,"Think that's pretty clever, don't you, boy",2
High and Dry,Verse 1,The Bends,Flying on your motorcycle,3
High and Dry,Verse 1,The Bends,Watching all the ground beneath you drop,4
High and Dry,Verse 1,The Bends,You'd kill yourself for recognition,5
High and Dry,Verse 1,The Bends,"Kill yourself to never, ever stop",6
High and Dry,Verse 1,The Bends,You broke another mirror,7
High and Dry,Verse 1,The Bends,You're turning into something you are not,8
High and Dry,Chorus,The Bends,Don't leave me high,9
High and Dry,Chorus,The Bends,Don't leave me dry,10
High and Dry,Chorus,The Bends,Don't leave me high,11
High and Dry,Chorus,The Bends,Don't leave me dry,12
High and Dry,Verse 2,The Bends,Drying up in conversation,13
High and Dry,Verse 2,The Bends,You will be the one who cannot talk,14
High and Dry,Verse 2,The Bends,All your insides fall to pieces,15
High and Dry,Verse 2,The Bends,You just sit there wishing you could still make love,16
High and Dry,Verse 2,The Bends,They're the ones who'll hate you,17
High and Dry,Verse 2,The Bends,When you think you've got the world all sussed out,18
High and Dry,Verse 2,The Bends,They're the ones who'll spit at you,19
High and Dry,Verse 2,The Bends,You will be the one screaming out,20
High and Dry,Verse 2,The Bends,You might also like,21
High and Dry,Chorus,The Bends,Don't leave me high,22
High and Dry,Chorus,The Bends,Don't leave me dry,23
High and Dry,Chorus,The Bends,Don't leave me high,24
High and Dry,Chorus,The Bends,Don't leave me dry,25
High and Dry,Bridge,The Bends,"Oh, it's the best thing that you've ever had",26
High and Dry,Bridge,The Bends,"The best thing that you've ever, ever had",27
High and Dry,Bridge,The Bends,It's the best thing that you've ever had,28
High and Dry,Bridge,The Bends,The best thing you've had has gone away,29
High and Dry,Chorus,The Bends,So don't leave me high,30
High and Dry,Chorus,The Bends,Don't leave me dry,31
High and Dry,Chorus,The Bends,Don't leave me high,32
High and Dry,Chorus,The Bends,Don't leave me dry,33
High and Dry,Chorus,The Bends,Don't leave me high,34
High and Dry,Chorus,The Bends,Don't leave me high,35
High and Dry,Chorus,The Bends,Don't leave me dry,36
Fake Plastic Trees,Verse 1,The Bends,A green plastic watering can,1
Fake Plastic Trees,Verse 1,The Bends,For a fake Chinese rubber plant,2
Fake Plastic Trees,Verse 1,The Bends,In a fake plastic earth,3
Fake Plastic Trees,Verse 1,The Bends,That she bought from a rubber man,4
Fake Plastic Trees,Verse 1,The Bends,In a town full of rubber plants,5
Fake Plastic Trees,Verse 1,The Bends,To get rid of itself,6
Fake Plastic Trees,Chorus,The Bends,It wears her out,7
Fake Plastic Trees,Chorus,The Bends,It wears her out,8
Fake Plastic Trees,Chorus,The Bends,It wears her out,9
Fake Plastic Trees,Chorus,The Bends,It wears her out,10
Fake Plastic Trees,Verse 2,The Bends,She lives with a broken man,11
Fake Plastic Trees,Verse 2,The Bends,A cracked polystyrene man,12
Fake Plastic Trees,Verse 2,The Bends,Who just crumbles and burns,13
Fake Plastic Trees,Verse 2,The Bends,He used to do surgery,14
Fake Plastic Trees,Verse 2,The Bends,For girls in the eighties,15
Fake Plastic Trees,Verse 2,The Bends,But gravity always wins,16
Fake Plastic Trees,Chorus,The Bends,And it wears him out,17
Fake Plastic Trees,Chorus,The Bends,It wears him out,18
Fake Plastic Trees,Chorus,The Bends,It wears him out,19
Fake Plastic Trees,Chorus,The Bends,It wears,20
Fake Plastic Trees,Chorus,The Bends,You might also like,21
Fake Plastic Trees,Verse 3,The Bends,She looks like the real thing,22
Fake Plastic Trees,Verse 3,The Bends,She tastes like the real thing,23
Fake Plastic Trees,Verse 3,The Bends,My fake plastic love,24
Fake Plastic Trees,Verse 3,The Bends,But I can't help the feeling,25
Fake Plastic Trees,Verse 3,The Bends,I could blow through the ceiling,26
Fake Plastic Trees,Verse 3,The Bends,If I just turn and run,27
Fake Plastic Trees,Chorus,The Bends,And it wears me out,28
Fake Plastic Trees,Chorus,The Bends,It wears me out,29
Fake Plastic Trees,Chorus,The Bends,It wears me out,30
Fake Plastic Trees,Chorus,The Bends,It wears me out,31
Fake Plastic Trees,Outro,The Bends,And if I could be who you wanted,32
Fake Plastic Trees,Outro,The Bends,If I could be who you wanted,33
Fake Plastic Trees,Outro,The Bends,All the time,34
Fake Plastic Trees,Outro,The Bends,All the time,35
Bones,Verse 1,The Bends,I don't want to be crippled and cracked,1
Bones,Verse 1,The Bends,"Shoulders, wrists, knees, and back",2
Bones,Verse 1,The Bends,Ground to dust and ash,3
Bones,Verse 1,The Bends,Crawling on all fours,4
Bones,Chorus,The Bends,When you've got to feel it in your bones,5
Bones,Chorus,The Bends,When you've got to feel it in your bones,6
Bones,Verse 2,The Bends,Now I can't climb the stairs,7
Bones,Verse 2,The Bends,Pieces missing everywhere,8
Bones,Verse 2,The Bends,"Prozac, painkillers",9
Bones,Chorus,The Bends,When you've got to feel it in your bones,10
Bones,Chorus,The Bends,When you've got to feel it in your bones,11
Bones,Bridge,The Bends,And I used to fly like Peter Pan,12
Bones,Bridge,The Bends,All the children flew when I touched their hands,13
Bones,Outro,The Bends,"Listen, you've got to feel it in your bones",14
Bones,Outro,The Bends,"Listen, you've got to feel it in your bones",15
Bones,Outro,The Bends,"Ah, ah, ahYou might also like",16
(Nice Dream),Verse 1,The Bends,They love me like I was a brother,1
(Nice Dream),Verse 1,The Bends,"They protect me, listen to me",2
(Nice Dream),Verse 1,The Bends,They dug me my very own garden,3
(Nice Dream),Verse 1,The Bends,"Gave me sunshine, made me happy",4
(Nice Dream),Chorus,The Bends,Nice dream,5
(Nice Dream),Chorus,The Bends,Nice dream,6
(Nice Dream),Chorus,The Bends,Nice dream,7
(Nice Dream),Verse 2,The Bends,"I call up my friend, the good angel",8
(Nice Dream),Verse 2,The Bends,But she's out with her answerphone,9
(Nice Dream),Verse 2,The Bends,"She said that she'd love to come help, but",10
(Nice Dream),Verse 2,The Bends,The sea would electrocute us all,11
